MAIN_ID ID_NAME IDS ID_NGC ID_M ID_HD RA DEC OTYPE_V SP_TYPE PLX_VALUE Z_VALUE FLUX_V
"* ksi UMa B" 0 "HD  98230|*  53 UMa B|* ksi UMa B|** CHR  178|** STF 1523B|ADS  8119 B|BD+32  2132B|CABS  92|CCABS  76|CCDM J11182+3132B|CSI+32  2132  2|GCRV  6921|GJ   423 B|GJ   423 D|HR  4374|IDS 11128+3206 B|LFT  791|LHS  2391|LSPM J1118+3131b|LTT 13046|NLTT 26921|PMSC 11128+3205B|PMSC 11128+3205Bab|ROT  1679|SBC7   427|SBC9 667|TYC 2520-2634-2|UBV M  16961|WDS J11182+3132B|WDS J11182+3132Ba,Bb|WEB  9946|WEB  9945|Zkh 154" 0 0 "HD 98230" "11 18 10.950" "+31 31 45.74" "Spectroscopic binary" G2V 0.0 -5.3e-05 4.729000091552734
"*  61 Vir" 0 "LHS   349|*  61 Vir|AKARI-IRC-V1 J1318237-181847|BD-17  3813|BDS  6447 A|CCDM J13185-1818A|Ci 20  769|CSI-17  3813  1|FK5 1345|GC 18007|GCRV  7907|GEN# +1.00115617|GJ   506|HD 115617|HIC  64924|HIP  64924|HR  5019|IDS 13132-1745 A|IRAS 13157-1802|JP11  2377|LFT  990|LPM 467|LTT  5111|2MASS J13182443-1818387|N30 3051|NLTT 33614|PLX 3039|PLX 3039.00|PMC 90-93   938|PM 13158-1802|PPM 227091|ROT  1952|SACS 285|SAO 157844|SKY# 24581|SPOCS  562|TD1 16760|TYC 6116-1517-1|UBV M  19250|UBV   12025|uvby98 100115617|WDS J13184-1819A|WEB 11474|YZ 108  5039|Zkh 194|[HFE83]  940" 0 0 "HD 115617" "13 18 24.3142" "-18 18 40.304" "High proper-motion Star" G6.5V 116.89 -2.7e-05 4.739999771118164
"*  69 Vir" 0 "*  69 Vir|BD-15  3668|CSV 101385|EPIC 212356048|GC 18181|GCRV  7980|GEN# +1.00116976|GJ   511.2|GJ  9444|GSC 06120-00921|HD 116976|HIC  65639|HIP  65639|HR  5068|IRAS 13247-1542|IRC -20253|JP11  2394|2MASS J13272717-1558245|NSV  6253|PLX 3070|PLX 3070.00|PPM 227314|SAO 157946|SKY# 24802|SV* ZI  1003|TYC 6120-921-1|UBV   12118|UBV M  19393|USNO 847|WEB 11614|YZ 105  5090" 0 0 "HD 116976" "13 27 27.1642" "-15 58 24.890" "High proper-motion Star" K0III-IIIbCN1.5CH0.5 11.64 -4.4e-05 4.75
"* iot Boo" 0 "V* iot Boo|* iot Boo|*  21 Boo|** STF 4026A|ADS  9198 A|AG+51  975|ASCC  259622|BD+52  1784|CCDM J14162+5122A|CEL   4309|CSI+52  1784  1|CSV 101436|FK5  528|GC 19269|GCRV  8354|GEN# +1.00125161A|GEN# +1.00125161|GJ  9474 A|GSC 03478-01333|HD 125161|HIC  69713|HIP  69713|HR  5350|IDS 14126+5150 A|IRAS 14143+5135|JP11  2492|LSPM J1416+5122S|2MASS J14160992+5122019|N30 3234|NLTT 36813|NSV  6610|PLX 3245|PMC 90-93   378|PPM  34432|ROT  2047|SAO  29071|SKY# 26040|SV* ZI  1056|TYC 3478-1333-1|UBV   12563|UBV M  20096|USNO-B1.0 1413-00248000|WDS J14162+5122A|WEB 12138|YZ  51  4480|[HFE83] 1019|[ZEH2003] RX J1416.1+5122  1" 0 0 "HD 125161" "14 16 09.9299" "+51 22 02.026" "Variable Star of delta Sct type" A7V 34.4 -6.2e-05 4.75
"* i Boo" "NAME I Boo*" "V* i Boo|* i Boo|*  44 Boo|** STF 1909|** STF 1909AB|ADS  9494 AB|1AXG J150349+4739|BD+48  2259|CCDM J15038+4739AB|Ci 20  907|CSI+48  2259  1|2E  3373|2E 1502.1+4751|1ES 1502+47.8|2EUVE J1503+47.6|EUVE J1503+47.6|EXO 1502.0+4749|GC 20281|GCRV 65212|GEN# +1.00133640J|GJ   575|HD 133640|HIC  73695|HIP  73695|HR  5618|IRAS 15021+4750|2MASS J15034736+4739152|N30 3404|NAME I Boo*|PLX 3410|PMSC 15005+4803|RBS  1458|2RE J150345+473901|2RE J1503+473|RE J150345+473900|RE J1503+473|ROT  5698|RX J1503.7+4739|RX J1503.8+4739|1RXS J150348.3+473924|SAO  45357|SBC7   529|SBC9 826|SKY# 27315|TD1 17940|UBV M  20543|UCAC3 276-123545|UCAC4 689-055438|uvby98 100133640 ABV|WDS J15038+4739AB|WEB 12597|[FS2003] 0748|[ZEH2003] RX J1503.8+4739  1" 0 0 "HD 133640" "15 03 47.2956" "+47 39 14.622" "Eclipsing binary of W UMa type" G0Vn 79.95 -6e-05 4.760000228881836
"HD  68456" 0 "HD  68456|CD-60  2088|CPC 20.1  2086|CPD-60  1074|FAUST 2376|FK5 2636|GC 11115|GCRV  5423|GEN# +1.00068456|GJ  9254|GJ   297.1|HIC  39903|HIP  39903|HR  3220|IRAS 08081-6109|JP11  1642|LTT  3067|2MASS J08090068-6118088|NLTT 19067|PLX 1946|PLX 1946.00|PPM 356535|RAVE J080900.7-611809|ROT  1315|RX J080900-61189|RX J0809.2-6118|1RXS J080901.3-611801|SACS 177|SAO 250131|SKY# 15383|TD1 11965|TYC 8924-2780-1|UBV    7860|UBV M  14069|uvby98 100068456|WEB  7778" 0 0 "HD 68456" "08 09 00.6758" "-61 18 08.739" "Blue Straggler Star" F6VFe-0.8CH-0.4 50.05 7.8e-05 4.760000228881836
"HD  28527" 0 "HD  28527|AG+16  384|BD+15   637|CCDM J04306+1611A|CEL    416|Cl* Melotte   25      S      36|Cl* Melotte   25     VA     584|Cl Melotte   25    82|Cl Melotte   25   821|GAT 1330|GC  5480|GCRV  2640|GEN# +5.20250082|GJ   170.1|GJ  9157|GSC 01265-01169|HIC  21029|HIP  21029|HR  1427|IDS 04249+1558 A|IRAS 04276+1605|JP11  4882|LP   15-632|2MASS J04303362+1611383|N30  942|NSV  1627|PLX  996|PLX  996.00|PPM 119967|Renson 7324|ROT  3880|SAO  93975|SKY#  6981|TD1  3243|TYC 1265-1169-1|UBV    4334|UBV M  41288|UCAC4 531-008941|uvby98 520250082|WDS J04306+1612A|WEB  4045|YPAC 107|YZ  16  1200|[AKS95]   47|[RSP2011] 386" 0 0 "HD 28527" "04 30 33.6326" "+16 11 38.444" "Variable Star of delta Sct type" A6IV 23.15 0.000127 4.763999938964844
"* lam Ara" 0 "NLTT 45187|* lam Ara|AKARI-IRC-V1 J1740239-492456|CD-49 11616|CPC  0 16517|CPD-49 10162|GC 23918|GCRV 10194|GEN# +1.00160032|GJ   686.2|GJ  9597|HD 160032|HIC  86486|HIP  86486|HR  6569|IRAS 17365-4923|JP11  2874|2MASS J17402381-4924560|NSV 23218|PLX 4008|PLX 4008.00|PPM 323240|ROT  2472|SAO 228257|SKY# 31928|TD1 20720|TYC 8351-2577-1|UBV   14999|UBV M  22301|uvby98 100160032|WEB 14587" 0 0 "HD 160032" "17 40 23.8248" "-49 24 56.101" "High proper-motion Star" F4V 46.62 1.1e-05 4.769999980926514
"* tau Oph" 0 "CCDM J18031-0811AB|* tau Oph|*  69 Oph|** STF 2262AB|ADS 11005 AB|BD-08  4549|CSI-08  4549  4|GJ   700.1|HD 164765J|HD 164764J|HIC  88404|HIP  88404|IDS 17576-0811 AB|IRAS 18003-0810|2MASS J18030485-0810490|1RXS J180304.6-081049|TD1 21485|UBV   15333|uvby98 100164765|WDS J18031-0811AB" 0 0 "HD 164765J" "18 03 04.9199" "-08 10 49.258" "Double or multiple star" F3IV 19.48 -0.000128 4.78000020980835
"* tet Ant" 0 "CCDM J09442-2746AB|* tet Ant|** FIN  326|CD-27  6881|CPD-27  3851|CSI-27  6881 22|CSI-27  6881 21|CSI-27  6881 23|FK5  366|GC 13425|GCRV  6265|GEN# +1.00084367J|GJ   366.1 A|GJ  9306 A|GJ   366.1 B|GJ  9306 B|HD  84367|HIC  47758|HIP  47758|HR  3871|IDS 09397-2719 AB|JP11  1856|2MASS J09441210-2746101|N30 2331|PLX 2308|PMC 90-93   262|PPM 256646|SACS 217|SAO 177908|SKY# 18813|SRS  30366|TD1 14234|TYC 6610-2315-1|UBV    9220|uvby98 100084367|WDS J09442-2746AB|WEB  8945|YZ 117  6360" 0 0 "HD 84367" "09 44 12.0951" "-27 46 10.101" "Double or multiple star" A7V+G8III 9.61 8e-05 4.789999961853027
"* sig02 UMa" 0 "CCDM J09105+6707AB|* sig02 UMa|*  13 UMa|** STF 1306AB|ADS  7203 AB|AG+67  414|AKARI-IRC-V1 J0910234+670801|BD+67   577|CSI+67   577  1|CSV 101024|GC 12619|GCRV  5987|GEN# +1.00078154J|GJ   335|HD  78154|HIC  45038|HIP  45038|HR  3616|IDS 09016+6732 AB|IRAS 09060+6720|IRAS F09060+6720|JP11  1763|2MASS J09102351+6708030|NSV  4392|PLX 2174|PPM  16933|ROT  1432|RX J0910.4+6707|1RXS J091025.7+670748|SAO  14788|SKY# 17696|TD1 13531|UBV    8758|UBV M  15084|uvby98 100078154|WDS J09104+6708AB|WEB  8597|WISE J091023.58+670801.9|[ZEH2003] RX J0910.4+6707  1" 0 0 "HD 78154" "09 10 23.5459" "+67 08 02.464" "Double or multiple star" F7V 49.07 -1e-05 4.800000190734863
"* ome Dra" 0 "* ome Dra|*  28 Dra|AG+68  736|ASCC   88395|BD+68   949|CCDM J17369+6845A|CSI+68   949  1|1E 1737.3+6847|1E 1737.2+6847|2E  3931|2E 1737.2+6847|2EUVE J1736+68.7|EUVE J1736+68.7|FK5  664|GC 23944|GCRV 10205|GEN# +1.00160922|GJ  4017|HD 160922|HIC  86201|HIP  86201|HR  6596|IDS 17375+6848 A|IRAS 17372+6847|JP11  2881|LSPM J1736+6845|LTT 15238|2MASS J17365709+6845282|N30 3930|NLTT 45210|PLX 4036|PLX 4036.00|PMC 90-93   471|PPM  20477|RBS  1656|2RE J1736+684|2RE J173653+684543|RE J1736+684|RE J173650+684534|ROT  2481|RX J1736.9+6845|1RXS J173657.6+684522|SAO  17576|SBC7   632|SBC9 981|SKY# 31814|TD1 20859|TYC 4428-1960-1|UBV   15043|UBV M  22350|USNO-B1.0 1587-00147541|uvby98 100160922|WDS J17370+6845A|WEB 14539|[ZEH2003] RX J1736.9+6845  1" 0 0 "HD 160922" "17 36 57.0940" "+68 45 28.696" "Spectroscopic binary" F4V 43.17 -4.7e-05 4.800000190734863
"HD   5015" 0 "HD   5015|ADS   721 A|AG+60   96|ASCC  104753|BD+60   124|BSD   8-834|CCDM J00531+6107A|CSI+60   124  1|GC  1047|GCRV   492|GEN# +1.00005015|GJ    41|HIC   4151|HIP   4151|HR   244|IDS 00470+6034|IRAS 00500+6050|IRCO  2540|JP11   428|LSPM J0053+6107|2MASS J00530419+6107262|NLTT  2903|PLX  174|PLX  174.00|PPM  12540|ROT   146|SAO  11444|SBC7    34|SKY#  1365|TD1   483|TYC 4017-2318-1|UBV     742|UBV M   7719|USNO-B1.0 1511-00030926|uvby98 100005015|WDS J00531+6107A|WEB   741" 0 0 "HD 5015" "00 53 04.1960" "+61 07 26.294" "Spectroscopic binary" F9V 53.35 6.9e-05 4.800000190734863
"*  89 Aqr" 0 "CCDM J23099-2227AB|*  89 Aqr|** RST 3320|CD-23 17771|CPD-23  8278|GC 32262|GCRV 14541|GJ  9812|GSC 06401-01356|HD 218641|HD 218640|HIC 114375|HIP 114375|HR  8817|IDS 23046-2300 AB|IRC -20630|JP11  3594|2MASS J23095490-2227272|PLX 5606|PPM 274652|SAO 191687|SKY# 43948|TD1 29655|TYC 6401-1356-1|UBV   19827|UBV M  26867|uvby98 100218640|WDS J23099-2227AB|WEB 20305|YZ 112 15563" 0 0 "HD 218641" "23 09 54.8973" "-22 27 27.419" "Double or multiple star" G2III+A2V 6.47 -7e-06 4.800000190734863
"* d Ori" 0 "* d Ori|*  49 Ori|BD-07  1142|CEL    895|GC  7039|GCRV  3492|GEN# +1.00037507|GJ  9187|Glazar Ori  76|HD  37507|HERZ   670|HIC  26563|HIP  26563|HR  1937|JP11  1211|2MASS J05385307-0712462|PLX 1295|PLX 1295.00|PPM 188306|ROT   900|SAO 132411|SBC7   246|SBC9 350|SKY#  9182|TD1  5062|TYC 4779-700-1|UBV    5710|UBV M  11319|uvby98 100037507|WEB  5235|WISE J053853.07-071246.5|YZ  97  1586|[KSP2003] J053852.99-071245.5|[SC93b] 357" 0 0 "HD 37507" "05 38 53.0829" "-07 12 46.183" "Spectroscopic binary" A4Vn 22.42 -1.8e-05 4.800000190734863
"*  40 Leo" 0 "*  40 Leo|** WNO   53A|AG+19 1050|AKARI-IRC-V1 J1019440+192813|ASCC  863627|BD+20  2466|CSV 101116|EXO 1017.0+1943|GC 14170|GCRV  6500|GEN# +1.00089449|GJ   388.1|GJ  9324|GPM 154.934625+19.471436|HD  89449|HIC  50564|HIP  50564|HR  4054|IRAS 10169+1943|JP11  1930|LSPM J1019+1928|LTT 12762|2MASS J10194419+1928157|NLTT 24018|NSV  4822|PLX 2421|PLX 2421.00|PPM 127314|Pul -3  660021|ROT  1556|SAO  99065|SKY# 19841|SV* ZI   811|TD1 14746|TYC 1423-1351-1|UBV    9552|UBV M  16125|USNO-B1.0 1094-00179749|uvby98 100089449|WDS J10197+1928A|WEB  9275|YPAC 164|YZ  19  3992" 0 0 "HD 89449" "10 19 44.1668" "+19 28 15.294" "Variable Star of delta Sct type" F6IV-V 46.8 2e-05 4.800000190734863
"* e UMa" 0 "V* DD UMa|* e UMa|*  18 UMa|AG+54  708|BD+54  1285|FK5 2734|GC 12761|GCRV  6041|GEN# +1.00079439|GJ  3541|GSC 03806-01813|HD  79439|HIC  45493|HIP  45493|HR  3662|IRAS 09125+5413|JP11  1784|2MASS J09161131+5401186|N30 2195|PLX 2199.03|PPM  32078|Renson 22540|ROT  1451|SAO  27191|SKY# 17886|TD1 13693|TYC 3806-1813-1|UBV    8839|UBV M  15203|uvby98 100079439|WEB  8651|YZ  54  3338" 0 0 "HD 79439" "09 16 11.3278" "+54 01 18.687" "Variable Star of delta Sct type" A6V 27.9 -5.8e-05 4.804999828338623
"* sig02 UMa A" 0 "GJ   335 A|* sig02 UMa A|** STF 1306A|ADS  7203 A|CCDM J09105+6707A|CSI+67   577  3|IDS 09016+6732 A|TYC 4141-1496-1|UCAC4 786-020295|WDS J09104+6708A" 0 0 0 "09 10 23.538" "+67 08 02.44" "High proper-motion Star" F6IV-V 0.0 -1e-05 4.813000202178955
"* sig Ser" 0 "* sig Ser|*  50 Ser|** LUH   11A|AG+01 1815|ASCC 1146011|BD+01  3215|FK5 1427|GC 22007|GCRV  9417|GEN# +1.00147449|GJ  3952|GSC 00368-01592|HD 147449|HIC  80179|HIP  80179|HR  6093|IRAS 16195+0108|JP11  2734|LSPM J1622+0101|2MASS J16220434+0101447|N30 3666|PLX 3716|PLX 3716.00|PMC 90-93  1006|PPM 162540|ROT  2320|SAO 121540|SKY# 29514|TD1 19101|TYC  368-1592-1|UBV   13874|USNO-B1.0 0910-00263980|uvby98 100147449|WDS J16221+0102A|WEB 13573|YZ   1  5420" 0 0 "HD 147449" "16 22 04.3475" "+01 01 44.553" "High proper-motion Star" A9Ib/II 36.67 -0.000164 4.816999912261963
"*  36 UMa" 0 "NLTT 24513|*  36 UMa|** LDS 2863A|AG+56  797|ASCC  189540|BD+56  1459|CCDM J10306+5559A|CSI+56  1459  1|2E  2289|2E 1027.2+5615|FK5  394|GC 14427|GCRV  6587|GEN# +1.00090839A|GJ   395|GSC 03819-01373|HD  90839|HIC  51459|HIP  51459|HR  4112|IDS 10242+5629 A|IRAS 10273+5614|JP11  1952|LSPM J1030+5558|2MASS J10303759+5558501|N30 2495|PLX 2459|PLX 2459.00|PMC 90-93   284|PPM  32668|ROT  1574|RX J1030.6+5558|1RXS J103037.7+555856|SAO  27670|SKY# 20176|SPOCS  456|TD1 14879|TYC 3819-1373-1|UBV    9675|UBV M  16264|USNO-B1.0 1459-00208186|uvby98 100090839 A|WDS J10306+5559A|WEB  9393|YZ  56  6379|[ZEH2003] RX J1030.6+5558  1" 0 0 "HD 90839" "10 30 37.5800" "+55 58 49.932" "High proper-motion Star" F8V 78.25 2.9e-05 4.820000171661377
"* d Boo" 0 "* d Boo|*  12 Boo|AG+25 1460|BD+25  2737|FK5  522|GC 19127|GCRV  8301|GEN# +1.00123999|GJ  9470|GSC 02010-01245|HD 123999|HIC  69226|HIP  69226|HR  5304|IRAS 14081+2519|JP11  2476|2MASS J14102394+2505301|N30 3215|PLX 3221|PLX 3221.00|PMC 90-93   372|PPM 103125|ROT  2031|SAO  83203|SBC7   510|SBC9 804|SKY# 25897|SRS  30522|TD1 17295|TYC 2010-1245-1|UBV M  20016|UBV   12491|uvby98 100123999|WDS J14104+2506AB|WEB 12081|YZ  25  6736|[HFE83] 1010" 0 0 "HD 123999" "14 10 23.9334" "+25 05 30.039" "Spectroscopic binary" F8V 26.72 3.2e-05 4.829999923706055
"HD 151613" 0 "HD 151613|** MCA   44|AG+56 1070|BD+57  1702|FK5  627|GC 22584|GCRV  9650|GEN# +1.00151613|GJ  9578|GSC 03882-02597|HIC  82020|HIP  82020|HR  6237|IRAS 16443+5652|JP11  2789|2MASS J16451779+5646546|N30 3747|PLX 3821|PLX 3821.00|PMC 90-93   448|PPM  35619|RBS  1604|ROT  2383|RX J1645.2+5647|1RXS J164517.4+564700|SAO  30076|SBC7   587|SBC9 920|SKY# 30173|TD1 19552|TYC 3882-2597-1|UBV   14232|UBV M  21687|uvby98 100151613|WDS J16453+5647AB|WEB 13849|YZ  56  8963|[HFE83] 1197|[ZEH2003] RX J1645.2+5647  1" 0 0 "HD 151613" "16 45 17.8161" "+56 46 54.659" "Spectroscopic binary" F2V 38.3 -1.2e-05 4.836999893188477
"* phi Vir A" 0 "BD-01  2957A|* phi Vir A|* 105 Vir A|** STF 1846A|ADS  9273 A|CCDM J14282-0214A|CSI-01  2957  1|GJ  9481 A|GJ   550.2 A|HD 126868A|IDS 14230-0147 A|TYC 4977-1458-1|UCAC4 439-057448|WDS J14282-0214A" 0 0 "HD 126868A" "14 28 12.138" "-02 13 40.63" "High proper-motion Star" G2IV 0.0 0.0 4.840000152587891
"* eta Cap" 0 "CCDM J21044-1951AB|* eta Cap|*  22 Cap|** FIN  328|BD-20  6115|CSI-20  6115  1|CSI-20  6115  2|GC 29419|GCRV 13236|GJ   816.2 A|GJ   816.2 B|GSC 06354-01492|HD 200499|HIC 104019|HIP 104019|HR  8060|IDS 20587-2015 AB|IRAS 21015-2003|JP11  3301|2MASS J21042428-1951179|N30 4655|PLX 5055|PPM 238322|Renson 55890|ROT  3067|SAO 189986|SKY# 40058|TD1 27610|TYC 6354-1492-1|UBV   18224|WDS J21044-1951AB|WEB 18946|YZ 110  9040" 0 0 "HD 200499" "21 04 24.3013" "-19 51 17.971" "Double or multiple star" A5V 20.2 7.9e-05 4.840000152587891
"* alf Com A" 0 "HD 114378|*  42 Com A|* alf Com A|** STF 1728A|ADS  8804 A|BD+18  2697A|CCDM J13100+1732A|CSI+18  2697  3|2EUVE J1310+17.5|EUVE J1310+17.5|GCRV 63887|GJ   501 A|HR  4968|IDS 13051+1803 A|RBS  1225|RE J130959+173150|ROT  1938|RX J1310.0+1731|RX J1309.9+1731|1RXS J130959.3+173136|SKY# 24360|TYC 1454-1134-1|WDS J13100+1732A|WEB 11357" 0 0 "HD 114378" "13 09 59.285" "+17 31 45.86" "High proper-motion Star" F5V 0.0 -5.6e-05 4.849999904632568
"* kap01 Cet" 0 "V* kap01 Cet|* kap01 Cet|* kap Cet|*  96 Cet|** STT  557A|AG+03  376|ASCC 1099825|1AXG J031921+0322|BD+02   518|CCDM J03194+0321A|CSV   6022|2E   752|2E 0316.7+0311|1ES 0316+03.1|2EUVE J0319+03.3|EUVE J0319+03.3|FK5 1093|GC  3969|GCRV  1838|GEN# +1.00020630|GJ   137|GSC 00059-01947|HD  20630|HIC  15457|HIP  15457|HR   996|IDS 03141+0300 A|IRAS 03167+0311|JP11   767|LSPM J0319+0322|LTT 11094|2MASS J03192169+0322126|N30  679|NLTT 10577|NSV  1100|PLX  691|PLX  691.00|PMC 90-93   724|PPM 146448|RBS   411|2RE J031916+032256|2RE J0319+032|RE J0319+032|RE J031917+032158|ROT   453|RX J0319.3+0322|1RXS J031920.8+032217|SAO 111120|SKY#  4985|SPOCS  161|TD1  2084|TYC   59-1947-1|UBV    3208|UBV M   9446|USNO-B1.0 0933-00055428|USNO 805|uvby98 100020630|V* kap Cet|WDS J03194+0322A|WEB  2972|YZ   3   957|Zkh  49|[FS2003] 0120|[ZEH2003] RX J0319.3+0322  1" 0 0 "HD 20630" "03 19 21.6963" "+03 22 12.715" "Variable of BY Dra type" G5V 109.41 6.3e-05 4.849999904632568
"HD 114613" 0 "LTT  5048|CD-37  8437|CPC 18  6307|CPD-37  5523|FK5 3051|GC 17869|GCRV  7847|GEN# +1.00114613|GJ   501.2|GJ  9432|HD 114613|HIC  64408|HIP  64408|HR  4979|IRAS 13092-3732|JP11  2365|2MASS J13120320-3748110|NLTT 33201|PLX 3011|PLX 3011.00|PMC 90-93  1331|PPM 291096|1RXS J131203.4-374803|SACS 283|SAO 204227|SKY# 24410|SPOCS  554|TD1 16690|TYC 7774-1925-1|UBV   11924|UBV M  19129|uvby98 100114613|WEB 11383|Zkh 192" 0 0 "HD 114613" "13 12 03.1850" "-37 48 10.890" "High proper-motion Star" G3V 48.38 -4.4e-05 4.849999904632568
"* kap Tuc A" 0 "LTT   706|* kap Tuc A|** HJ 3423A|CCDM J01157-6852A|CSI-69    45 42|GC  1536|GCRV   735|GEN# +1.00007788A|GJ  9049 A|GJ    55.3 A|GSC 09136-01760|HD   7788A|N30  262|NLTT  4258|NSV   454|PMSC 01124-6924A|ROT   193|SAO 248346|TYC 9136-1759-2|WDS J01158-6853A" 0 0 "HD 7788A" "01 15 46.151" "-68 52 33.51" "High proper-motion Star" F6V 0.0 2.5e-05 4.860000133514404
"*  58 Oph" 0 "*  58 Oph|BD-21  4712|FK5 1463|GC 24030|GCRV 10236|GEN# +1.00160915|GJ   692|GSC 06260-02072|HD 160915|HIC  86736|HIP  86736|HR  6595|IRAS 17404-2139|JP11  2880|2MASS J17432580-2140593|N30 3940|PLX 4034|PLX 4034.00|PMC 90-93  1037|PPM 267190|ROT  2480|SACS 388|SAO 185660|SKY# 32033|SRS  31463|TD1 20856|TYC 6260-2072-1|UBV   15042|UBV M  22348|uvby98 100160915|WEB 14624|YZ 111  7265" 0 0 "HD 160915" "17 43 25.7937" "-21 40 59.498" "High proper-motion Star" F5V 56.65 3.4e-05 4.861000061035156
"* del Tri" 0 "* del Tri|*   8 Tri|** DOR   66A|** MKT    5|ADS  1739 A|AG+33  211|AKARI-IRC-V1 J0217039+341325|ASCC  555597|BD+33   395|CCDM J02170+3414A|Ci 20  162|CSI+33   395  1|GC  2733|GCRV  1259|GEN# +1.00013974|GJ    92|HD  13974|HIC  10644|HIP  10644|HR   660|IDS 02108+3346|IRAS 02140+3359|IRAS F02140+3359|LFT  198|LHS   154|LSPM J0217+3413|LTT 10770|2MASS J02170303+3413278|N30  462|NLTT  7508|PLX  464|PLX  464.00|PM 02140+3400|PPM  67162|ROT   319|1RXS J021702.1+341327|SAO  55420|SBC7    82|SBC9 117|SKY#  3369|TD1  1320|TYC 2318-1874-1|UBV    2290|UBV M   8833|USNO-B1.0 1242-00030317|uvby98 100013974|WDS J02171+3413Aa,Ab|WDS J02171+3413A|WEB  2239|WISE J021704.26+341323.7" 0 0 "HD 13974" "02 17 03.2301" "+34 13 27.226" "Spectroscopic binary" G0.5VFe-0.5 92.73 -2.2e-05 4.869999885559082
"* ksi Sco B" 0 "HD 144069|* ksi Sco B|** STF 1998B|ADS  9909 B|BD-10  4237B|CCDM J16044-1123B|CSI-10  4237  3|GCRV  9238|GJ  9540 B|HR  5977|IDS 15589-1106 B|PMSC 15589-1105A|SKY# 29017|TYC 5619-1257-2|UCAC4 394-061368|WDS J16044-1122B|WEB 13311" 0 0 "HD 144069" "16 04 22.148" "-11 22 22.98" "High proper-motion Star" F5V 0.0 -9.8e-05 4.869999885559082
"* eps Cet" 0 "* eps Cet|*  83 Cet|** FIN  312|BD-12   501|CCDM J02396-1152AB|CSI-12   501  3|CSI-12   501  2|CSI-12   501  1|GC  3199|GCRV  1498|GEN# +1.00016620|GJ  9091|GJ   105.4|HD  16620|HIC  12390|HIP  12390|HR   781|IDS 02347-1218 AB|IRAS 02371-1205|LTT  1298|2MASS J02393381-1152192|N30  535|NLTT  8615|PLX  537|PPM 211811|ROT   360|1RXS J023933.9-115210|SAO 148528|SBC7    93|SBC9 135|SKY#  3964|TD1  1569|TYC 5288-1093-1|UBV    2636|UCAC3 157-6561|USNO-B1.0 0781-00037770|uvby98 100016620|WDS J02396-1152AB|WEB  2539|YZC 11   620" 0 0 "HD 16620" "02 39 33.8285" "-11 52 19.713" "Spectroscopic binary" F5V 35.1 5.2e-05 4.869999885559082
"HD 102365" 0 "LHS   311|** LDS 6248A|AKARI-IRC-V1 J1146301-402958|CCDM J11465-4030A|CD-39  7301|Ci 20  660|CPD-39  5265|GC 16149|GCRV  7133|GEN# +1.00102365|GJ   442 A|HD 102365|HIC  57443|HIP  57443|HR  4523|IRAS 11440-4013|JP11  2094|LFT  848|LPM 399|LTT  4373|2MASS J11463107-4030013|N30 2746|NLTT 28512|PLX 2725|PM 11441-4014|PPM 316766|SAO 223020|SKY# 22259|SPOCS  505|TD1 15857|TYC 7745-1381-1|UBV   10611|UBV M  17376|uvby98 100102365|WDS J11467-4029A|WEB 10319" 0 0 "HD 102365" "11 46 31.0726" "-40 30 01.272" "High proper-motion Star" G2.5III 108.45 5.8e-05 4.880000114440918
"*   6 Cet" 0 "LTT    75|*   6 Cet|BD-16    17|GC   190|GCRV    92|GEN# +1.00000693|GJ    10|HD    693|HIC    910|HIP    910|HR    33|IRAS 00087-1544|JP11   352|2MASS J00111587-1528043|NLTT   524|PLX   24|PLX   24.00|PPM 208457|ROT    64|SAO 147133|SKY#   330|TD1    61|TYC 5839-1081-1|UBV     101|UBV M   7197|uvby98 100000693|WEB   158|WISE J001115.82-152807.2|YZ 105    34" 0 0 "HD 693" "00 11 15.8576" "-15 28 04.725" "High proper-motion Star" F8VFe-0.8CH-0.5 53.34 4.9e-05 4.889999866485596
"HD  91324" 0 "LTT  3860|CCDM J10314-5343A|CD-53  3569|Ci 20  583|CPC 19  3967|CPD-53  3909|CSI-53  3909 41|Gaia DR1 5357075943384246528|GC 14464|GCRV  6597|GEN# +1.00091324|GJ  9332|GJ   397.2|HD  91324|HIC  51523|HIP  51523|HR  4134|IDS 10275-5312 A|IRAS 10293-5327|JP11  1959|2MASS J10312180-5342556|NLTT 24602|PLX 2468|PLX 2468.00|PPM 339127|SAO 238146|SKY# 20197|TD1 14930|TYC 8601-4516-1|UBV    9705|UBV M  16324|uvby98 100091324 A|WDS J10314-5343A|WEB  9400" 0 0 "HD 91324" "10 31 21.8209" "-53 42 55.740" "High proper-motion Star" F9VFe-0.8CH-0.7 45.85 7e-05 4.889999866485596
